,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8,TEMP MN DEG F,Unnamed: 10,TEMP MX DEG F,Unnamed: 12,TEMP AV DEG F,Unnamed: 14
87,12/27/2016,4.56,,4.44,r,0.16,,24.72,,18,,41,,27,
88,12/28/2016,4.44,,4.32,r,0.12,,24.84,,24,,47,,33,
89,12/29/2016,4.44,,4.32,r,0.04,,24.88,,28,,48,,35,
90,12/30/2016,4.44,,4.32,r,0.00,,24.88,,27,,48,,34,
91,12/31/2016,4.44,,4.32,r,0.00,,24.88,,19,,41,,27,
92,01/01/2017,4.56,,4.44,r,0.00,,24.88,,14,,22,,19,
93,01/02/2017,4.68,,4.56,r,0.52,,25.4,,12,,17,,15,
94,01/03/2017,4.92,,4.8,r,1.28,,26.68,,17,,26,,21,
95,01/04/2017,6.36,,6.24,r,0.72,,27.4,,20,,27,,24,
96,01/05/2017,7.68,,7.56,r,0.12,,27.52,,2,,21,,13,
97,01/06/2017,8.28,,8.16,r,0.00,,27.52,,0,,25,,12,
98,01/07/2017,9.24,,9.12,r,0.96,,28.48,,19,,33,,27,
99,01/08/2017,10.8,,10.68,r,3.36,,31.84,,30,,36,,33,
100,01/09/2017,10.92,,10.8,r,1.40,,33.24,,21,,30,,24,
101,01/10/2017,12.48,,12.36,r,1.72,,34.96,,24,,27,,26,
102,01/11/2017,15.36,,15.24,r,1.00,,35.96,,19,,27,,23,
103,01/12/2017,15.6,,15.48,r,0.08,,36.04,,15,,24,,18,
104,01/13/2017,15.84,,15.72,r,0.04,,36.08,,13,,37,,20,
105,01/14/2017,15.84,,15.72,r,0.00,,36.08,,15,,25,,19,
106,01/15/2017,15.72,,15.6,r,0.00,,36.08,,14,,31,,18,
107,01/16/2017,15.6,,15.48,r,0.00,,36.08,,12,,46,,22,
108,01/17/2017,15.6,,15.48,r,0.00,,36.08,,17,,41,,25,
109,01/18/2017,15.48,,15.36,r,1.20,,37.28,,23,,26,,24,
110,01/19/2017,17.76,,17.64,r,0.96,,38.24,,21,,29,,23,
111,01/20/2017,18.72,,18.6,r,1.32,,39.56,,19,,26,,21,
112,01/21/2017,20.4,,20.28,r,0.40,,39.96,,19,,28,,22,
113,01/22/2017,21.6,,21.48,r,1.28,,41.24,,18,,26,,21,
114,01/23/2017,22.8,,22.68,r,0.04,,41.28,,13,,31,,19,
115,01/24/2017,23.16,,23.04,r,0.32,,41.6,,9,,35,,18,
116,01/25/2017,23.28,,23.16,r,0.00,,41.6,,12,,33,,18,
117,01/26/2017,23.52,,23.4,r,0.12,,41.72,,14,,46,,22,
118,01/27/2017,23.76,,23.64,r,0.00,,41.72,,12,,38,,20,
119,01/28/2017,24.12,,24.0,r,0.00,,41.72,,17,,42,,24,
120,01/29/2017,24.36,,24.24,r,0.04,,41.76,,20,,45,,30,
121,01/30/2017,24.72,,24.6,r,0.04,,41.8,,32,,64,,41,
122,01/31/2017,25.08,,24.96,r,0.00,,41.8,,29,,50,,37,
123,02/01/2017,25.08,,24.96,r,0.00,,41.8,,29,,39,,33,
124,02/02/2017,25.08,,24.96,r,0.32,,42.12,,25,,32,,29,
125,02/03/2017,25.32,,25.2,r,--,,42.12,,27,,30,,28,
126,02/04/2017,25.56,,25.44,r,--,,42.12,,27,,30,,28,
127,02/05/2017,25.68,,25.56,r,0.68,,42.8,,25,,37,,28,
128,02/06/2017,26.04,,25.92,r,0.68,,43.48,,25,,30,,27,
129,02/07/2017,26.76,,26.64,r,1.28,,44.76,,25,,36,,32,
130,02/08/2017,27.48,,27.36,r,1.12,,45.88,,31,,37,,35,
131,02/09/2017,27.36,,27.24,r,2.52,,48.4,,28,,37,,33,
132,02/10/2017,27.12,,27.0,r,0.16,,48.56,,24,,37,,29,
133,02/11/2017,26.88,,26.76,r,0.12,,48.68,,21,,42,,26,
134,02/12/2017,26.76,,26.64,r,0.00,,48.68,,19,,40,,27,
135,02/13/2017,26.64,,26.52,r,0.00,,48.68,,23,,40,,30,
136,02/14/2017,26.64,,26.52,r,0.04,,48.72,,24,,53,,36,
137,02/15/2017,26.52,,26.4,r,0.00,,48.72,,34,,39,,36,
138,02/16/2017,26.52,,26.4,r,0.48,,49.2,,26,,36,,29,
139,02/17/2017,26.52,,26.4,r,0.84,,50.04,,25,,27,,26,
140,02/18/2017,26.88,,26.76,r,0.68,,50.72,,25,,36,,28,
141,02/19/2017,27.24,,27.12,r,0.32,,51.04,,22,,27,,25,
142,02/20/2017,27.36,,27.24,r,2.08,,53.12,,26,,29,,27,
143,02/21/2017,28.2,,28.08,r,1.04,,54.16,,21,,27,,24,
144,02/22/2017,28.2,,28.08,r,0.44,,54.6,,11,,38,,21,
145,02/23/2017,28.32,,28.2,r,0.04,,54.64,,7,,44,,18,
146,02/24/2017,29.16,,29.04,r,0.04,,54.68,,5,,26,,14,
147,02/25/2017,29.64,,29.52,r,0.04,,54.72,,12,,34,,19,
148,02/26/2017,30.24,,30.12,r,0.44,,55.16,,10,,40,,20,
149,02/27/2017,30.36,,30.24,r,0.16,,55.32,,7,,44,,21,
150,02/28/2017,30.6,,30.48,r,0.04,,55.36,,10,,45,,24,
151,03/01/2017,30.72,,30.6,r,0.00,,55.36,,16,,51,,29,
152,03/02/2017,30.84,,30.72,r,0.00,,55.36,,21,,58,,36,
153,03/03/2017,31.68,,31.56,r,0.00,,55.36,,28,,51,,35,
154,03/04/2017,31.8,,31.68,r,1.00,,56.36,,20,,37,,27,
155,03/05/2017,31.8,,31.68,r,0.56,,56.92,,12,,22,,16,
156,03/06/2017,31.8,,31.68,r,0.32,,57.24,,12,,22,,18,
157,03/07/2017,31.92,,31.8,r,0.08,,57.32,,19,,31,,24,
158,03/08/2017,31.92,,31.8,r,0.08,,57.4,,27,,57,,38,
159,03/09/2017,32.64,,32.52,r,0.00,,57.4,,32,,63,,42,
160,03/10/2017,33.12,,33.0,r,0.00,,57.4,,35,,57,,42,
161,03/11/2017,33.12,,33.0,r,0.00,,57.4,,34,,68,,44,
162,03/12/2017,33.24,,33.12,r,0.04,,57.44,,33,,65,,46,
163,03/13/2017,33.24,,33.12,r,0.04,,57.48,,39,,73,,51,
164,03/14/2017,33.36,,33.24,r,0.00,,57.48,,39,,64,,47,
165,03/15/2017,33.12,,33.0,r,0.00,,57.48,,34,,51,,40,
166,03/16/2017,32.88,,32.76,r,0.00,,57.48,,31,,58,,41,
167,03/17/2017,32.64,,32.52,r,0.04,,57.52,,36,,67,,47,
168,03/18/2017,32.28,,32.16,r,0.00,,57.52,,33,,44,,38,
169,03/19/2017,31.56,,31.44,r,0.00,,57.52,,34,,52,,39,
170,03/20/2017,30.84,,30.72,r,0.04,,57.56,,29,,45,,34,
171,03/21/2017,30.6,,30.48,r,1.68,,59.24,,26,,34,,30,
172,03/22/2017,29.76,,29.64,r,0.48,,59.72,,22,,36,,27,
173,03/23/2017,29.76,,29.64,r,0.12,,59.84,,20,,50,,29,
174,03/24/2017,29.64,,29.52,r,0.44,,60.28,,24,,27,,25,
175,03/25/2017,29.64,,29.52,r,0.16,,60.44,,22,,48,,32,
176,03/26/2017,29.76,,29.64,r,0.00,,60.44,,24,,30,,26,
177,03/27/2017,29.88,,29.76,r,0.24,,60.68,,19,,50,,31,
178,03/28/2017,30.0,,29.88,r,0.04,,60.72,,21,,46,,33,
179,03/29/2017,30.12,,30.0,r,0.00,,60.72,,31,,69,,42,
180,03/30/2017,29.88,,29.76,r,0.36,,61.08,,21,,40,,30,
181,03/31/2017,29.76,,29.64,r,0.04,,61.12,,18,,42,,30,
182,04/01/2017,29.4,,29.28,r,0.12,,61.24,,28,,60,,42,
183,04/02/2017,28.92,,28.8,r,0.04,,61.28,,33,,64,,45,
184,04/03/2017,27.84,,27.72,r,0.00,,61.28,,25,,57,,39,
185,04/04/2017,27.24,,27.12,r,0.00,,61.28,,33,,57,,42,
186,04/05/2017,26.64,,26.52,r,0.00,,61.28,,34,,55,,41,
187,04/06/2017,25.56,,25.44,r,1.24,,62.52,,27,,36,,28,
188,04/07/2017,26.04,,25.92,r,1.88,,64.4,,25,,28,,26,
189,04/08/2017,27.24,,27.12,r,0.52,,64.92,,17,,32,,22,
190,04/09/2017,27.72,,27.6,r,0.04,,64.96,,15,,46,,26,
191,04/10/2017,28.08,,27.96,r,0.04,,65.0,,21,,45,,30,
192,04/11/2017,28.2,,28.08,r,0.12,,65.12,,25,,30,,29,
193,04/12/2017,28.2,,28.08,r,0.60,,65.72,,27,,35,,31,
194,04/13/2017,28.2,,28.08,r,0.88,,66.6,,20,,35,,25,
195,04/14/2017,28.2,,28.08,r,0.08,,66.68,,15,,46,,27,
196,04/15/2017,28.32,,28.2,r,0.04,,66.72,,20,,54,,35,
197,04/16/2017,28.56,,28.44,r,0.32,,67.04,,28,,47,,34,
198,04/17/2017,28.56,,28.44,r,0.20,,67.24,,30,,39,,33,
199,04/18/2017,28.44,,28.32,r,0.36,,67.6,,27,,55,,37,
200,04/19/2017,27.96,,27.84,r,0.08,,67.68,,26,,48,,34,
201,04/20/2017,27.72,,27.6,r,0.40,,68.08,,26,,50,,34,
202,04/21/2017,27.6,,27.48,r,0.12,,68.2,,26,,63,,42,
203,04/22/2017,27.24,,27.12,r,0.00,,68.2,,31,,52,,40,
204,04/23/2017,26.64,,26.52,r,0.00,,68.2,,26,,56,,39,
205,04/24/2017,25.8,,25.68,r,0.00,,68.2,,28,,34,,30,
206,04/25/2017,25.08,,24.96,r,0.00,,68.2,,24,,48,,34,
207,04/26/2017,24.36,,24.24,r,0.00,,68.2,,30,,38,,34,
208,04/27/2017,23.76,,23.64,r,0.08,,68.28,,25,,54,,37,
209,04/28/2017,23.04,,22.92,r,0.00,,68.28,,21,,44,,33,
210,04/29/2017,22.08,,21.96,r,0.12,,68.4,,25,,60,,43,
211,04/30/2017,21.0,,20.88,r,0.04,,68.44,,36,,70,,50,
212,05/01/2017,19.68,,19.56,r,0.00,,68.44,,36,,66,,50,
213,05/02/2017,18.24,,18.12,r,0.04,,68.48,,40,,65,,52,
214,05/03/2017,16.44,,16.32,r,0.04,,68.52,,41,,69,,54,
215,05/04/2017,14.88,,14.76,r,0.00,,68.52,,47,,71,,56,
216,05/05/2017,12.36,,12.24,r,0.00,,68.52,,37,,62,,48,
217,05/06/2017,10.2,,10.08,r,0.00,,68.52,,29,,49,,36,
218,05/07/2017,9.12,,9.0,r,0.00,,68.52,,27,,58,,42,
219,05/08/2017,7.68,,7.56,r,0.00,,68.52,,35,,59,,47,
220,05/09/2017,6.12,,6.0,r,0.08,,68.6,,41,,69,,54,
221,05/10/2017,5.16,,5.04,r,0.00,,68.6,,42,,71,,54,
222,05/11/2017,4.56,,4.44,r,0.00,,68.6,,34,,54,,43,
223,05/12/2017,4.32,,3.6,r,0.00,,68.6,,24,,47,,34,
224,05/13/2017,4.32,,2.9,r,0.00,,68.6,,21,,49,,34,
225,05/14/2017,4.32,,2.1,r,0.00,,68.6,,24,,45,,33,
226,05/15/2017,4.2,,1.2,r,0.00,,68.6,,26,,52,,38,
227,05/16/2017,4.32,,0.4,r,0.00,,68.6,,29,,36,,32,
228,05/17/2017,4.32,,0.0,r,0.00,,68.6,,23,,50,,38,
229,05/18/2017,4.32,,0.0,r,0.04,,68.64,,30,,54,,44,
230,05/19/2017,4.32,,0.0,r,0.12,,68.76,,37,,66,,51,
231,05/20/2017,4.32,,0.0,r,0.00,,68.76,,44,,70,,57,
232,05/21/2017,4.32,,0.0,r,0.04,,68.8,,44,,70,,56,
233,05/22/2017,4.32,,0.0,r,0.04,,68.84,,47,,73,,60,
234,05/23/2017,4.32,,0.0,r,0.00,,68.84,,52,,76,,63,
235,05/24/2017,4.32,,0.0,r,0.00,,68.84,,47,,74,,58,
236,05/25/2017,4.32,,0.0,r,0.00,,68.84,,39,,66,,51,
237,05/26/2017,4.32,,0.0,r,0.00,,68.84,,37,,61,,48,
238,05/27/2017,4.32,,0.0,r,0.00,,68.84,,40,,66,,53,
239,05/28/2017,4.32,,0.0,r,0.00,,68.84,,48,,74,,59,
240,05/29/2017,4.32,,0.0,r,0.00,,68.84,,50,,72,,59,
241,05/30/2017,4.32,,0.0,r,0.00,,68.84,,46,,73,,57,
242,05/31/2017,4.32,,0.0,r,0.00,,68.84,,38,,52,,43,
243,06/01/2017,4.32,,0.0,r,0.00,,68.84,,38,,64,,50,
244,06/02/2017,4.32,,0.0,r,0.04,,68.88,,41,,69,,55,
245,06/03/2017,4.32,,0.0,r,0.00,,68.88,,45,,68,,55,
246,06/04/2017,4.32,,0.0,r,0.00,,68.88,,44,,70,,56,
247,06/05/2017,4.32,,0.0,r,0.00,,68.88,,42,,69,,55,
248,06/06/2017,4.32,,0.0,r,0.00,,68.88,,47,,73,,59,
249,06/07/2017,4.32,,0.0,r,0.00,,68.88,,44,,63,,53,
250,06/08/2017,4.32,,0.0,r,0.00,,68.88,,33,,44,,38,
251,06/09/2017,4.32,,0.0,r,0.04,,68.92,,33,,46,,38,
252,06/10/2017,4.32,,0.0,r,0.04,,68.96,,31,,52,,38,
253,06/11/2017,4.32,,0.0,r,0.12,,69.08,,27,,35,,30,
254,06/12/2017,4.32,,0.0,r,0.24,,69.32,,27,,39,,31,
255,06/13/2017,4.32,,0.0,r,0.28,,69.6,,33,,59,,48,
256,06/14/2017,4.32,,0.0,r,0.08,,69.68,,40,,69,,54,
257,06/15/2017,4.32,,0.0,r,0.04,,69.72,,43,,68,,57,
258,06/16/2017,4.32,,0.0,r,0.04,,69.76,,49,,76,,61,
259,06/17/2017,4.32,,0.0,r,0.04,,69.8,,51,,80,,66,
260,06/18/2017,0.24,,0.0,r,0.04,,69.84,,52,,77,,66,
261,06/19/2017,0.36,,0.0,r,0.04,,69.88,,62,,86,,71,
262,06/20/2017,0.36,,0.0,r,0.04,,69.92,,60,,84,,71,
263,06/21/2017,0.36,,0.0,r,0.00,,69.92,,56,,81,,68,
264,06/22/2017,0.36,,0.0,r,0.00,,69.92,,56,,78,,66,
265,06/23/2017,0.36,,0.0,r,0.00,,69.92,,55,,82,,68,
266,06/24/2017,0.36,,0.0,r,0.00,,69.92,,60,,84,,71,
267,06/25/2017,0.36,,0.0,r,0.00,,69.92,,56,,83,,69,
268,06/26/2017,0.36,,0.0,r,0.00,,69.92,,51,,73,,61,
269,06/27/2017,0.24,,0.0,r,0.00,,69.92,,47,,76,,60,
270,06/28/2017,0.24,,0.0,r,0.00,,69.92,,48,,73,,60,
271,06/29/2017,0.24,,0.0,r,--,,69.92,,--,,--,,--,
272,06/30/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
273,07/01/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
274,07/02/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
275,07/03/2017,0.24,,0.0,r,0.00,,69.92,,--,,--,,--,
276,07/04/2017,0.24,,0.0,r,0.00,,69.92,,--,,--,,--,
277,07/05/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
278,07/06/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
279,07/07/2017,0.36,,0.0,r,0.00,,69.92,,--,,--,,--,
280,07/08/2017,0.36,,0.0,r,0.00,e,69.92,,--,,--,,--,
281,07/09/2017,0.12,,0.0,r,0.00,,69.92,,59,,82,,70,
282,07/10/2017,0.12,,0.0,r,0.00,,69.92,,57,,78,,67,
283,07/11/2017,0.12,,0.0,r,0.00,,69.92,,54,,78,,65,
284,07/12/2017,0.12,,0.0,r,0.00,,69.92,,54,,79,,65,
285,07/13/2017,0.12,,0.0,r,0.00,,69.92,,52,,79,,66,
286,07/14/2017,0.12,,0.0,r,0.00,,69.92,,54,,81,,66,
287,07/15/2017,0.12,,0.0,r,0.00,,69.92,,55,,79,,66,
288,07/16/2017,0.12,,0.0,r,0.00,,69.92,,55,,82,,67,
289,07/17/2017,0.12,,0.0,r,0.00,,69.92,,57,,79,,66,
290,07/18/2017,0.12,,0.0,r,0.00,,69.92,,50,,71,,59,
291,07/19/2017,0.0,,0.0,r,0.00,,69.92,,48,,75,,61,
292,07/20/2017,0.12,,0.0,r,0.00,,69.92,,50,,77,,62,
293,07/21/2017,0.12,,0.0,r,0.00,,69.92,,50,,78,,63,
294,07/22/2017,0.12,,0.0,r,0.00,,69.92,,53,,82,,67,
295,07/23/2017,0.12,,0.0,r,0.00,,69.92,,58,,81,,69,
296,07/24/2017,0.12,,0.0,r,0.00,,69.92,,57,,78,,66,
297,07/25/2017,0.12,,0.0,r,0.00,,69.92,,53,,77,,65,
298,07/26/2017,0.12,,0.0,r,0.00,,69.92,,52,,75,,63,
299,07/27/2017,0.12,,0.0,r,0.00,,69.92,,53,,78,,65,
300,07/28/2017,0.12,,0.0,r,0.00,,69.92,,56,,83,,68,
301,07/29/2017,0.12,,0.0,r,0.00,,69.92,,56,,81,,67,
302,07/30/2017,0.12,,0.0,r,0.00,,69.92,,57,,84,,70,
303,07/31/2017,0.24,,0.0,r,0.00,,69.92,,61,,84,,72,
304,08/01/2017,0.24,,0.0,r,0.00,,69.92,,64,,89,,74,
305,08/02/2017,0.24,,0.0,r,0.00,,69.92,,64,,89,,75,
306,08/03/2017,0.24,,0.0,r,0.00,,69.92,,60,,88,,72,
307,08/04/2017,0.12,,0.0,r,0.00,,69.92,,58,,85,,68,
308,08/05/2017,0.12,,0.0,r,0.00,,69.92,,56,,71,,62,
309,08/06/2017,0.0,,0.0,r,0.00,,69.92,,50,,74,,60,
310,08/07/2017,-0.12,,0.0,r,0.00,,69.92,,49,,73,,60,
311,08/08/2017,0.0,,0.0,r,0.00,,69.92,,52,,77,,64,
312,08/09/2017,0.12,,0.0,r,0.00,,69.92,,54,,81,,64,
313,08/10/2017,0.0,,0.0,r,0.00,,69.92,,52,,79,,63,
314,08/11/2017,0.0,,0.0,r,0.00,,69.92,,50,,77,,63,
315,08/12/2017,0.0,,0.0,r,0.00,,69.92,,53,,78,,63,
316,08/13/2017,0.0,,0.0,r,0.00,,69.92,,53,,78,,63,
317,08/14/2017,0.0,,0.0,r,0.00,,69.92,,50,,72,,59,
318,08/15/2017,0.0,,0.0,r,0.00,,69.92,,48,,74,,60,
319,08/16/2017,0.0,,0.0,r,0.00,,69.92,,50,,79,,64,
320,08/17/2017,0.12,,0.0,r,0.00,,69.92,,57,,82,,68,
321,08/18/2017,0.12,,0.0,r,0.00,,69.92,,59,,86,,69,
322,08/19/2017,0.12,,0.0,r,0.00,,69.92,,57,,85,,68,
323,08/20/2017,0.12,,0.0,r,0.00,,69.92,,55,,84,,66,
324,08/21/2017,0.12,,0.0,r,0.00,,69.92,,55,,81,,65,
325,08/22/2017,0.12,,0.0,r,0.00,,69.92,,56,,74,,63,
326,08/23/2017,0.0,,0.0,r,0.00,,69.92,,52,,82,,63,
327,08/24/2017,0.12,,0.0,r,0.00,,69.92,,52,,77,,63,
328,08/25/2017,0.0,,0.0,r,0.00,,69.92,,52,,79,,63,
329,08/26/2017,0.12,,0.0,r,0.00,,69.92,,55,,83,,67,
330,08/27/2017,0.12,,0.0,r,0.00,,69.92,,59,,84,,70,
331,08/28/2017,0.12,,0.0,r,0.00,,69.92,,60,,87,,70,
332,08/29/2017,0.12,,0.0,r,0.00,,69.92,,60,,85,,69,
333,08/30/2017,0.12,,0.0,r,0.00,,69.92,,55,,82,,66,
334,08/31/2017,0.12,,0.0,r,0.00,,69.92,,53,,78,,65,
335,09/01/2017,0.12,,0.0,r,0.00,,69.92,,57,,81,,69,
336,09/02/2017,0.12,,0.0,r,0.00,,69.92,,62,,89,,73,
337,09/03/2017,0.12,,0.0,r,0.00,,69.92,,64,,91,,72,
338,09/04/2017,0.24,,0.0,r,0.00,,69.92,,63,,86,,71,
339,09/05/2017,0.24,,0.0,r,0.00,,69.92,,54,,89,,67,
340,09/06/2017,0.24,,0.0,r,0.00,,69.92,,52,,76,,62,
341,09/07/2017,0.12,,0.0,r,0.00,,69.92,,50,,64,,55,
342,09/08/2017,0.12,,0.0,r,0.00,,69.92,,47,,75,,58,
343,09/09/2017,0.0,,0.0,r,0.00,,69.92,,46,,75,,59,
344,09/10/2017,0.12,,0.0,r,0.00,,69.92,,53,,76,,63,
345,09/11/2017,0.12,,0.0,r,0.00,,69.92,,56,,82,,67,
346,09/12/2017,0.12,,0.0,r,0.00,,69.92,,52,,80,,60,
347,09/13/2017,0.24,,0.0,r,0.00,,69.92,,52,,75,,60,
348,09/14/2017,0.24,,0.0,r,0.00,,69.92,,41,,64,,51,
349,09/15/2017,0.12,,0.0,r,0.00,,69.92,,38,,62,,49,
350,09/16/2017,0.12,,0.0,r,0.00,,69.92,,41,,64,,49,
