,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,SNWCMIN INCHES,Unnamed: 6,SNWCMAX INCHES,Unnamed: 8,PPT INC INCHES,Unnamed: 10,RAIN INCHES,Unnamed: 12
42,11/12/2014,0.12,,0.0,r,0.12,,0.24,,0.00,,8.24,
43,11/13/2014,0.24,,0.0,r,0.12,,0.36,,1.12,,9.36,
44,11/14/2014,0.36,,0.0,r,0.24,,0.36,,0.00,,9.36,
45,11/15/2014,0.24,,0.0,r,0.12,,0.36,,0.04,,9.40,
46,11/16/2014,0.24,,0.0,r,0.12,,0.24,,0.00,,9.40,
47,11/17/2014,0.24,,0.0,r,0.12,,0.48,,0.08,,9.48,
48,11/18/2014,0.24,,0.0,r,0.12,,0.36,,0.00,,9.48,
49,11/19/2014,0.24,,0.0,r,0.24,,0.36,,0.80,,10.28,
50,11/20/2014,0.36,,0.12,r,0.36,,0.36,,0.60,,10.88,
51,11/21/2014,0.36,,0.12,r,0.24,,0.36,,0.16,,11.04,
52,11/22/2014,0.36,,0.12,r,0.36,,0.36,,2.12,,13.16,
53,11/23/2014,0.36,,0.12,r,0.12,,0.36,,0.04,,13.20,
54,11/24/2014,0.36,,0.12,r,0.12,,0.48,,0.08,,13.28,
55,11/25/2014,0.36,,0.12,r,0.24,,0.6,,0.04,,13.32,
56,11/26/2014,0.48,,0.24,r,0.24,,0.6,,0.00,,13.32,
57,11/27/2014,0.48,,0.24,r,0.36,,0.48,,0.00,,13.32,
58,11/28/2014,0.36,,0.12,r,0.24,,0.6,,0.48,,13.80,
59,11/29/2014,0.48,,0.24,r,0.48,,0.6,,1.64,,15.44,
60,11/30/2014,0.48,,0.24,r,0.36,,0.48,,1.48,,16.92,
61,12/01/2014,0.36,,0.12,r,0.36,,0.36,,1.16,,18.08,
62,12/02/2014,0.36,,0.12,r,0.36,,0.36,,0.88,,18.96,
63,12/03/2014,0.36,,0.12,r,0.36,,0.36,,3.64,,22.60,
64,12/04/2014,0.36,,0.12,r,0.36,,0.36,,2.44,,25.04,
65,12/05/2014,0.36,,0.12,r,0.36,,0.36,,1.24,,26.28,
66,12/06/2014,0.36,,0.12,r,0.36,,0.36,,2.56,,28.84,
67,12/07/2014,0.36,,0.12,r,0.24,,0.36,,0.00,,28.84,
68,12/08/2014,0.36,,0.12,r,0.36,,0.36,,0.00,,28.84,
69,12/09/2014,0.36,,0.12,r,0.36,,0.36,,0.04,,28.88,
70,12/10/2014,0.36,,0.12,r,0.36,,0.36,,1.48,,30.36,
71,12/11/2014,0.36,,0.12,r,0.36,,1.56,,4.20,,34.56,
72,12/12/2014,1.92,,1.68,r,1.68,,2.16,,1.00,,35.56,
73,12/13/2014,2.16,,1.92,r,2.16,,2.28,,0.04,,35.60,
74,12/14/2014,2.28,,2.04,r,2.28,,2.28,,0.04,,35.64,
75,12/15/2014,2.28,,2.04,r,2.28,,3.6,,1.36,,37.00,
76,12/16/2014,4.44,,4.2,r,3.84,,5.4,,2.12,,39.12,
77,12/17/2014,5.52,,5.28,r,5.4,,6.48,,1.16,,40.28,
78,12/18/2014,6.48,,6.24,r,6.48,,6.48,,0.12,,40.40,
79,12/19/2014,6.6,,6.36,r,6.48,,7.8,,2.28,,42.68,
80,12/20/2014,7.8,,7.56,r,7.32,,7.8,,1.92,,44.60,
81,12/21/2014,7.2,,6.96,r,6.72,,7.32,,0.44,,45.04,
82,12/22/2014,6.6,,6.36,r,6.6,,6.72,,0.04,,45.08,
83,12/23/2014,6.48,,6.24,r,6.36,,6.6,,0.04,,45.12,
84,12/24/2014,6.36,,6.12,r,6.24,,6.36,,0.68,,45.80,
85,12/25/2014,6.12,,5.88,r,5.88,,6.12,,0.04,,45.84,
86,12/26/2014,6.0,,5.76,r,5.4,,6.0,,0.00,,45.84,
87,12/27/2014,5.28,,5.04,r,5.28,,5.88,,0.00,,45.84,
88,12/28/2014,5.88,,5.64,r,5.76,,6.24,,0.00,,45.84,
89,12/29/2014,6.24,,6.0,r,5.4,,6.24,,0.00,,45.84,
90,12/30/2014,5.4,,5.16,r,5.04,,5.4,,0.08,,45.92,
91,12/31/2014,4.92,,4.68,r,4.2,,5.04,,0.00,,45.92,
92,01/01/2015,4.32,,4.56,r,3.84,,4.68,,0.00,,45.92,
93,01/02/2015,4.8,,4.56,r,4.68,,5.16,,0.00,,45.92,
94,01/03/2015,5.28,,5.04,r,5.28,,5.88,,0.00,,45.92,
95,01/04/2015,5.88,,5.64,r,5.76,,6.0,,0.00,,45.92,
96,01/05/2015,6.0,,5.76,r,6.0,,6.24,,0.00,,45.92,
97,01/06/2015,6.12,,5.88,r,6.0,,6.12,,0.00,,45.92,
98,01/07/2015,5.88,,5.64,r,5.76,,6.0,,0.00,,45.92,
99,01/08/2015,5.64,,5.4,r,5.4,,5.64,,0.00,,45.92,
100,01/09/2015,5.28,,5.04,r,5.16,,5.4,,0.00,,45.92,
101,01/10/2015,5.04,,4.8,r,4.8,,5.16,,0.00,,45.92,
102,01/11/2015,4.8,,4.56,r,4.68,,4.8,,0.00,,45.92,
103,01/12/2015,4.68,,4.44,r,4.56,,4.68,,0.00,,45.92,
104,01/13/2015,4.56,,4.32,r,4.32,,4.56,,0.00,,45.92,
105,01/14/2015,4.32,,4.08,r,3.96,,4.32,,0.00,,45.92,
106,01/15/2015,4.08,,3.84,r,3.96,,4.08,,0.00,,45.92,
107,01/16/2015,3.96,,3.72,r,3.96,,3.96,,0.36,,46.28,
108,01/17/2015,3.84,,3.6,r,3.48,,3.96,,0.04,,46.32,
109,01/18/2015,3.12,,2.88,r,2.4,,3.36,,0.04,,46.36,
110,01/19/2015,2.28,,2.04,r,2.04,,2.4,,0.04,,46.40,
111,01/20/2015,2.04,,1.8,r,1.68,,2.04,,0.00,,46.40,
112,01/21/2015,1.68,,1.44,r,1.56,,1.68,,0.00,,46.40,
113,01/22/2015,1.56,,1.32,r,1.32,,1.56,,0.00,,46.40,
114,01/23/2015,1.32,,1.08,r,0.84,,1.32,,0.00,,46.40,
115,01/24/2015,0.84,,0.6,r,0.6,,0.84,,0.04,,46.44,
116,01/25/2015,0.6,,0.36,r,0.6,,0.72,,0.04,,46.48,
117,01/26/2015,0.6,,0.36,r,0.48,,0.72,,0.00,,46.48,
118,01/27/2015,0.48,,0.24,r,0.48,,0.6,,0.00,,46.48,
119,01/28/2015,0.48,,0.24,r,0.24,,0.48,,0.00,,46.48,
120,01/29/2015,0.36,,0.12,r,0.24,,0.48,,0.00,,46.48,
121,01/30/2015,0.36,,0.0,r,0.24,,0.48,,0.00,,46.48,
122,01/31/2015,0.36,,0.0,r,0.24,,0.36,,0.00,,46.48,
123,02/01/2015,0.36,,0.0,r,0.24,,0.36,,0.00,,46.48,
124,02/02/2015,0.36,,0.0,r,0.24,,0.48,,0.12,,46.60,
125,02/03/2015,0.48,,0.0,r,0.24,,0.48,,0.00,,46.60,
126,02/04/2015,0.36,,0.0,r,0.24,,0.48,,0.00,,46.60,
127,02/05/2015,0.36,,0.0,r,0.36,,0.36,,0.00,,46.60,
128,02/06/2015,0.36,,0.12,r,0.36,,0.6,,3.88,,50.48,
129,02/07/2015,0.48,,0.24,r,0.36,,0.48,,1.60,,52.08,
130,02/08/2015,0.36,,0.12,r,0.36,,0.48,,2.08,,54.16,
131,02/09/2015,0.48,,0.24,r,0.36,,0.48,,1.76,,55.92,
132,02/10/2015,0.36,,0.12,r,0.12,,0.48,,0.00,,55.92,
133,02/11/2015,0.36,,0.12,r,0.24,,0.48,,0.00,,55.92,
134,02/12/2015,0.48,,0.24,r,0.24,,0.6,,0.04,,55.96,
135,02/13/2015,0.48,,0.24,r,0.24,,0.6,,0.04,,56.00,
136,02/14/2015,0.48,,0.24,r,0.24,,0.48,,0.00,,56.00,
137,02/15/2015,0.24,,0.0,r,0.12,,0.36,,0.00,,56.00,
138,02/16/2015,0.24,,0.0,r,0.12,,0.48,,0.00,,56.00,
139,02/17/2015,0.24,,0.0,r,0.12,,0.36,,0.00,,56.00,
140,02/18/2015,0.24,,0.0,r,0.12,,0.36,,0.00,,56.00,
141,02/19/2015,0.24,,0.0,r,0.12,,0.36,,0.00,,56.00,
142,02/20/2015,0.12,,0.0,r,0.12,,0.36,,0.00,,56.00,
143,02/21/2015,0.12,,0.0,r,0.12,,0.24,,0.00,,56.00,
144,02/22/2015,0.12,,0.0,r,0.0,,0.12,,0.00,,56.00,
145,02/23/2015,0.0,,0.0,r,-0.12,,0.0,,0.00,,56.00,
146,02/24/2015,0.0,,0.0,r,-0.12,,0.24,,0.00,,56.00,
147,02/25/2015,0.12,,0.0,r,0.0,,0.24,,0.00,,56.00,
148,02/26/2015,0.12,,0.0,r,0.0,,0.24,,0.00,,56.00,
149,02/27/2015,0.12,,0.0,r,-0.12,,0.24,,0.16,,56.16,
150,02/28/2015,0.24,,0.0,r,0.12,,0.24,,0.00,,56.16,
151,03/01/2015,0.24,,0.0,r,0.0,,0.36,,0.00,,56.16,
152,03/02/2015,0.24,,0.0,r,0.12,,0.24,,0.08,,56.24,
153,03/03/2015,0.12,,0.0,r,0.0,,0.36,,0.04,,56.28,
154,03/04/2015,0.12,,0.0,r,0.0,,0.36,,0.00,,56.28,
155,03/05/2015,0.24,,0.0,r,-0.12,,0.36,,0.00,,56.28,
156,03/06/2015,0.12,,0.0,r,0.0,,0.36,,0.04,,56.32,
157,03/07/2015,0.24,,0.0,r,0.0,,0.36,,0.00,,56.32,
158,03/08/2015,0.24,,0.0,r,0.0,,0.36,,0.00,,56.32,
159,03/09/2015,0.12,,0.0,r,0.0,,0.36,,0.00,,56.32,
160,03/10/2015,0.12,,0.0,r,0.0,,0.24,,0.00,,56.32,
161,03/11/2015,0.12,,0.0,r,0.12,,0.24,,0.32,,56.64,
162,03/12/2015,0.24,,0.0,r,0.12,,0.48,,0.04,,56.68,
163,03/13/2015,0.36,,0.0,r,0.12,,0.48,,0.08,,56.76,
164,03/14/2015,0.36,,0.0,r,0.12,,0.36,,0.00,,56.76,
165,03/15/2015,0.24,,0.0,r,0.12,,0.24,,0.00,,56.76,
166,03/16/2015,0.12,,0.0,r,0.12,,0.24,,0.08,,56.84,
167,03/17/2015,0.24,,0.0,r,0.12,,0.48,,0.08,,56.92,
168,03/18/2015,0.24,,0.0,r,0.0,,0.48,,0.04,,56.96,
169,03/19/2015,0.24,,0.0,r,-0.12,,0.48,,0.00,,56.96,
170,03/20/2015,0.12,,0.0,r,0.0,,0.24,,0.00,,56.96,
171,03/21/2015,0.12,,0.0,r,-0.12,,0.24,,0.00,,56.96,
172,03/22/2015,0.12,,0.0,r,0.12,,0.48,,0.88,,57.84,
173,03/23/2015,0.36,,0.36,r,0.12,,0.48,,0.64,,58.48,
174,03/24/2015,0.24,,0.24,r,0.12,,0.24,,0.12,,58.60,
175,03/25/2015,0.24,,0.0,r,0.0,,0.48,,0.04,,58.64,
176,03/26/2015,0.36,,0.12,r,0.12,,0.48,,0.08,,58.72,
177,03/27/2015,0.24,,0.0,r,0.0,,0.48,,0.00,,58.72,
178,03/28/2015,0.12,,0.0,r,-0.12,,0.48,,0.00,,58.72,
179,03/29/2015,0.12,,0.0,r,0.0,,0.48,,0.04,,58.76,
180,03/30/2015,0.12,,0.0,r,0.0,,0.36,,0.00,,58.76,
181,03/31/2015,0.12,,0.0,r,-0.12,,0.24,,0.00,,58.76,
182,04/01/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,58.76,
183,04/02/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,58.76,
184,04/03/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,58.76,
185,04/04/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,58.76,
186,04/05/2015,0.0,,0.0,r,0.0,,0.6,,0.60,,59.36,
187,04/06/2015,0.6,,0.6,r,0.6,,0.84,,0.04,,59.40,
188,04/07/2015,0.84,,0.84,,0.84,,2.4,,1.80,,61.20,
189,04/08/2015,2.4,,2.4,,2.4,,2.64,,0.08,,61.28,
190,04/09/2015,2.52,,2.52,,2.28,,2.64,,0.00,,61.28,
191,04/10/2015,2.16,,2.16,,1.8,,2.28,,0.04,,61.32,
192,04/11/2015,1.56,,1.56,,0.72,,1.68,,0.00,,61.32,
193,04/12/2015,0.6,,0.6,,0.12,,0.72,,0.00,,61.32,
194,04/13/2015,0.48,,0.48,,0.12,,0.6,,0.00,,61.32,
195,04/14/2015,0.36,,0.36,,0.0,,0.36,,0.00,,61.32,
196,04/15/2015,0.12,,0.12,,-0.12,,0.24,,0.04,,61.36,
197,04/16/2015,0.12,,0.0,,-0.12,,0.36,,0.04,,61.40,
198,04/17/2015,0.12,,0.0,,-0.12,,0.48,,0.04,,61.44,
199,04/18/2015,0.12,,0.0,r,0.0,,0.48,,0.04,,61.48,
200,04/19/2015,0.24,,0.0,r,0.0,,0.48,,0.00,,61.48,
201,04/20/2015,0.24,,0.0,r,0.0,,0.36,,0.00,,61.48,
202,04/21/2015,0.12,,0.0,r,0.0,,0.36,,0.00,,61.48,
203,04/22/2015,0.12,,0.0,r,-0.12,,0.24,,0.00,,61.48,
204,04/23/2015,0.12,,0.0,r,-0.12,,0.36,,0.36,,61.84,
205,04/24/2015,0.36,,0.0,r,0.12,,0.36,,0.60,,62.44,
206,04/25/2015,0.36,,0.0,r,-0.12,,0.36,,0.60,,63.04,
207,04/26/2015,0.36,,0.0,r,-0.12,,0.48,,0.04,,63.08,
208,04/27/2015,0.36,,0.0,r,0.0,,0.48,,0.04,,63.12,
209,04/28/2015,0.24,,0.0,r,0.0,,0.48,,0.00,,63.12,
210,04/29/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,63.12,
211,04/30/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,63.12,
212,05/01/2015,0.12,,0.0,r,0.0,,0.48,,0.00,,63.12,
213,05/02/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,63.12,
214,05/03/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,63.12,
215,05/04/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,63.12,
216,05/05/2015,0.0,,0.0,r,-0.12,,0.24,,0.00,,63.12,
217,05/06/2015,0.12,,0.0,r,-0.24,,0.36,,0.08,,63.20,
218,05/07/2015,0.12,,0.0,r,-0.12,,0.24,,0.08,,63.28,
219,05/08/2015,0.12,,0.0,r,-0.12,,0.24,,0.04,,63.32,
220,05/09/2015,0.12,,0.0,r,-0.12,,0.36,,0.08,,63.40,
221,05/10/2015,0.12,,0.0,r,-0.12,,0.24,,0.00,,63.40,
222,05/11/2015,0.0,,0.0,r,-0.24,,0.12,,0.00,,63.40,
223,05/12/2015,-0.12,,0.0,r,-0.12,,0.12,,0.12,,63.52,
224,05/13/2015,0.12,,0.0,r,-0.24,,0.24,,0.00,,63.52,
225,05/14/2015,0.0,,0.0,r,-0.24,,0.12,,0.00,,63.52,
226,05/15/2015,0.0,,0.0,r,-0.12,,0.0,,0.04,,63.56,
227,05/16/2015,0.0,,0.0,r,0.0,,0.24,,0.04,,63.60,
228,05/17/2015,0.12,,0.0,r,-0.12,,0.24,,0.00,,63.60,
229,05/18/2015,0.12,,0.0,r,-0.12,,0.24,,0.04,,63.64,
230,05/19/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,63.64,
231,05/20/2015,0.0,,0.0,r,-0.12,,0.24,,0.04,,63.68,
232,05/21/2015,0.0,,0.0,r,-0.24,,0.12,,0.00,,63.68,
233,05/22/2015,0.0,,0.0,r,-0.12,,0.12,,0.04,,63.72,
234,05/23/2015,0.24,,0.0,r,0.12,,0.36,,0.28,,64.00,
235,05/24/2015,0.24,,0.0,r,0.0,,0.36,,0.00,,64.00,
236,05/25/2015,0.24,,0.0,r,0.0,,0.36,,0.04,,64.04,
237,05/26/2015,0.12,,0.0,r,-0.12,,0.36,,0.04,,64.08,
238,05/27/2015,0.0,,0.0,r,-0.24,,0.24,,0.00,,64.08,
239,05/28/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.08,
240,05/29/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.08,
241,05/30/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.08,
242,05/31/2015,0.0,,0.0,r,-0.24,,0.24,,0.00,,64.08,
243,06/01/2015,-0.12,,0.0,r,-0.24,,0.12,,0.00,,64.08,
244,06/02/2015,-0.12,,0.0,r,-0.24,,0.24,,0.00,,64.08,
245,06/03/2015,-0.12,,0.0,r,-0.24,,0.24,,0.00,,64.08,
246,06/04/2015,-0.12,,0.0,r,-0.24,,0.12,,0.00,,64.08,
247,06/05/2015,0.0,,0.0,r,-0.24,,0.48,,0.40,,64.48,
248,06/06/2015,0.36,,0.0,r,0.0,,0.48,,0.00,,64.48,
249,06/07/2015,0.36,,0.0,r,0.0,,0.48,,0.04,,64.52,
250,06/08/2015,0.24,,0.0,r,0.0,,0.48,,0.04,,64.56,
251,06/09/2015,0.24,,0.0,r,-0.12,,0.36,,0.00,,64.56,
252,06/10/2015,0.0,,0.0,r,-0.12,,0.12,,0.00,,64.56,
253,06/11/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
254,06/12/2015,0.12,,0.0,r,-0.12,,0.48,,0.00,,64.56,
255,06/13/2015,0.12,,0.0,r,-0.12,,0.36,,0.00,,64.56,
256,06/14/2015,0.12,,0.0,r,-0.24,,0.36,,0.00,,64.56,
257,06/15/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
258,06/16/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
259,06/17/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
260,06/18/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
261,06/19/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
262,06/20/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
263,06/21/2015,0.0,,0.0,r,-0.24,,0.24,,0.00,,64.56,
264,06/22/2015,-0.12,,0.0,r,-0.24,,0.36,,0.00,,64.56,
265,06/23/2015,0.0,,0.0,r,-0.24,,0.36,,0.00,,64.56,
266,06/24/2015,0.0,,0.0,r,-0.12,,0.36,,0.00,,64.56,
267,06/25/2015,0.12,,0.0,r,-0.12,,0.48,,0.00,,64.56,
268,06/26/2015,0.12,,0.0,r,-0.12,,0.48,,0.00,,64.56,
269,06/27/2015,0.12,,0.0,r,0.0,,0.36,,0.00,,64.56,
270,06/28/2015,0.12,,0.0,r,-0.24,,0.36,,0.00,,64.56,
271,06/29/2015,0.0,,0.0,r,-0.24,,0.48,,0.00,,64.56,
272,06/30/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,64.56,
273,07/01/2015,-0.24,,0.0,r,-0.36,,-0.12,,0.00,,64.56,
274,07/02/2015,-0.24,,0.0,r,-0.36,,-0.12,,0.00,,64.56,
275,07/03/2015,-0.24,,0.0,r,-0.36,,-0.12,,0.00,,64.56,
276,07/04/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,64.56,
277,07/05/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,64.56,
278,07/06/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,64.56,
279,07/07/2015,-0.36,,0.0,r,-0.48,,-0.24,,0.00,,64.56,
280,07/08/2015,-0.36,,0.0,r,-0.48,,0.0,,0.36,,64.92,
281,07/09/2015,-0.12,,0.0,r,-0.24,,0.0,,0.00,,64.92,
282,07/10/2015,-0.12,,0.0,r,-0.36,,-0.12,,0.00,,64.92,
283,07/11/2015,-0.12,,0.0,r,-0.48,,-0.12,,0.08,,65.00,
284,07/12/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.00,
285,07/13/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.00,
286,07/14/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.04,,65.04,
287,07/15/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.04,,65.08,
288,07/16/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
289,07/17/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
290,07/18/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
291,07/19/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
292,07/20/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
293,07/21/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
294,07/22/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
295,07/23/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
296,07/24/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
297,07/25/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
298,07/26/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
299,07/27/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
300,07/28/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
301,07/29/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
302,07/30/2015,-0.24,,0.0,r,-0.36,,0.12,,0.00,,65.08,
303,07/31/2015,-0.12,,0.0,r,-0.36,,0.0,,0.00,,65.08,
304,08/01/2015,-0.12,,0.0,r,-0.36,,0.0,,0.00,,65.08,
305,08/02/2015,-0.24,,0.0,r,-0.36,,-0.12,,0.00,,65.08,
306,08/03/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
307,08/04/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
308,08/05/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
309,08/06/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
310,08/07/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
311,08/08/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
312,08/09/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
313,08/10/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
314,08/11/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
315,08/12/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
316,08/13/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
317,08/14/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
318,08/15/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
319,08/16/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
320,08/17/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
321,08/18/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
322,08/19/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
323,08/20/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
324,08/21/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
325,08/22/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
326,08/23/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
327,08/24/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
328,08/25/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
329,08/26/2015,-0.24,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
330,08/27/2015,-0.24,,0.0,r,-0.48,,0.0,,0.00,,65.08,
331,08/28/2015,-0.24,,0.0,r,-0.36,,0.0,,0.00,,65.08,
332,08/29/2015,-0.24,,0.0,r,-0.36,,-0.24,,0.00,,65.08,
333,08/30/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
334,08/31/2015,-0.36,,0.0,r,-0.48,,0.0,,0.00,,65.08,
335,09/01/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
336,09/02/2015,-0.36,,0.0,r,-0.48,,-0.12,,0.00,,65.08,
